,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4823,11EVeW30HHEMZZsWgWzdfN,Motionless In White,Graveyard Shift,Eternally Yours,59,312351,False,0.481,0.94,10,-3.288,0,0.0564,0.00113,0.0,0.107,0.194,94.948,4,metalcore
4824,6c9xVWbPeVPgrmWTYYeMTr,I Prevail,Lifelines,Alone,58,221000,False,0.539,0.746,6,-5.242,0,0.036,0.00324,5.08e-06,0.085,0.287,118.994,4,metalcore
4825,3ktjSD56hFRXC3LjbHXAH1,All That Remains,The Order Of Things,For You,53,256279,False,0.468,0.839,1,-2.371,1,0.0352,0.0508,0.0,0.126,0.378,91.958,4,metalcore
4826,0DfRNaeaJaKoTepzMQIxtg,Bullet For My Valentine,Venom (Deluxe Edition),Venom,48,234826,False,0.468,0.976,7,-4.013,0,0.0732,5.29e-05,0.00195,0.0931,0.545,146.066,4,metalcore
4827,5hKPv68Xf6xXRZeHiVpW3V,Dead by April,Incomparable (Mystery Version),Calling,39,216946,False,0.472,0.943,0,-4.431,0,0.0403,0.000232,0.0,0.266,0.552,74.967,4,metalcore
4828,3oKd79SzqVkiel75QUZxAy,Periphery,Periphery II,Scarlet,43,248800,False,0.398,1.0,0,-5.063,1,0.144,7.76e-06,3.31e-05,0.513,0.212,89.982,4,metalcore
4829,0ofLz0b9mmXXvDgQp7XPRd,I Prevail,Lifelines,Lifelines,59,201480,False,0.503,0.94,1,-4.66,0,0.0475,0.00045,0.000536,0.217,0.532,160.03,4,metalcore
4830,4MszbfXWf5j6jsvOgiE1Mz,Vanna,Void,Toxic Pretender,28,231186,False,0.232,0.991,11,-2.912,1,0.246,0.00269,0.0,0.371,0.111,150.044,4,metalcore
4831,7lYrz70DntWR7o8Sqfz0Ok,As I Lay Dying,An Ocean Between Us,The Sound Of Truth,54,260786,False,0.368,0.981,2,-4.084,0,0.12,2.02e-05,0.00549,0.129,0.277,165.018,4,metalcore
4832,5gawwgpayyI5xRadHUAEvx,Bring Me The Horizon,Sempiternal (Expanded Edition),And the Snakes Start to Sing,56,301946,True,0.336,0.835,1,-4.367,1,0.0472,0.00488,4.51e-05,0.0826,0.145,82.498,4,metalcore
4833,15zUfY9L1p7bN9JsgaTAP0,Trivium,Vengeance Falls (Special Edition),Strife,58,269266,False,0.461,1.0,1,-1.711,0,0.108,3.58e-05,8.48e-05,0.359,0.309,142.031,4,metalcore
4834,1HlOGL1p6wlpOZatJ2NwFk,Killswitch Engage,Disarm the Descent (Special Edition),In Due Time,57,197573,False,0.486,0.959,0,-3.857,1,0.0485,0.000203,0.0259,0.173,0.527,84.997,4,metalcore
4835,4ORXSxr4tV5H6gH5KHAiAh,Asking Alexandria,The Black,The Black,57,281332,True,0.417,0.954,11,-4.152,0,0.0627,0.00151,0.0,0.407,0.146,96.993,4,metalcore
4836,0Fk2NcRQpungRyAx9Y6KTk,Asking Alexandria,Stand Up And Scream,A Prophecy,58,213640,True,0.233,0.943,2,-3.443,0,0.171,0.00878,0.0,0.359,0.0501,149.992,4,metalcore
4837,6RbeLGGRcELEeKjMAplpap,blessthefall,Witness,"Hey Baby, Here's That Song You Wanted",61,194800,False,0.199,0.955,3,-2.774,0,0.111,0.00191,2.1e-05,0.098,0.454,184.916,4,metalcore
4838,0Pl5XX0MbdQ5E702GBhnUn,Wage War,Deadweight,Stitch,62,205986,False,0.501,0.968,6,-5.324,1,0.12,0.000114,0.00868,0.683,0.392,149.989,4,metalcore
4839,4RUmLxHGEoeyG3TU78OCLG,Bullet For My Valentine,Scream Aim Fire,Waking the Demon,51,247693,False,0.306,0.995,2,-3.203,2,0.1,2.98e-05,0.00859,0.254,0.135,127.908,4,metalcore
4840,2nuA1esWzYEgnfQ4DpsSsm,Trivium,Ascendancy,Dying in Your Arms,53,173160,False,0.446,0.933,9,-3.605,0,0.0537,2.55e-05,9.67e-05,0.085,0.753,159.961,4,metalcore
4841,0fmwyv8VP8Jh71e87oCHv1,As I Lay Dying,Shadows Are Security,Through Struggle,54,238173,False,0.195,0.976,8,-4.381,1,0.0808,6.86e-05,0.000912,0.263,0.531,180.372,4,metalcore
4842,6RcsAN8XF5KX6mMh6dum8e,The Amity Affliction,Let the Ocean Take Me,Pittsburgh (No Intro),61,239127,True,0.386,0.943,5,-3.033,0,0.185,0.000133,0.0,0.0928,0.402,148.008,4,metalcore
4843,44M12pkcMqqdbNNooHCZ6C,I Prevail,Lifelines,Come And Get It,62,181426,True,0.567,0.987,4,-4.069,2,0.0765,0.000133,2.38e-05,0.371,0.383,107.974,4,metalcore
4844,1pkL13XhGEPpCrswknIw9T,King 810,La Petite Mort or a Conversation with God,The Trauma Model,28,243373,True,0.665,0.881,2,-6.321,1,0.2,0.00316,0.000581,0.522,0.375,128.078,4,metalcore
4845,70rsxgG3v35GlBGUu3AsIY,Stick To Your Guns,Diamond,The Bond,27,156626,False,0.283,0.978,6,-4.059,0,0.125,3.58e-06,0.0141,0.081,0.164,140.06,4,metalcore
4846,0hqVuGCLZXKj10jIjTkKB9,Atreyu,Suicide Notes And Butterfly Kisses,At Least I Know I'm A Sinner,28,202293,False,0.34,0.923,8,-4.924,1,0.0491,1.39e-05,3.45e-05,0.0591,0.58,97.739,4,metalcore
4847,50NQdrO55nqwZrDwKny5NH,Escape the Fate,Dying Is Your Latest Fashion,Not Good Enough For Truth In Cliché,61,231506,False,0.372,1.0,5,-4.438,1,0.106,0.007,1.34e-06,0.112,0.362,159.081,4,metalcore
4848,3Wn52FjoUJClQOXwKePPp3,Falling In Reverse,Fashionably Late (Deluxe Edition),It's Over When It's Over,57,233967,False,0.561,0.984,2,-2.626,1,0.0636,0.0536,0.0,0.176,0.584,146.036,4,metalcore
4849,2jzqAyRGrsWrt45t5kGmfi,Bullet For My Valentine,Fever,Fever,52,237320,True,0.438,0.964,0,-3.334,1,0.116,0.000251,0.0,0.248,0.289,173.054,4,metalcore
4850,2dsU8mGoNg4XdMKOBWyzKx,Sylar,To Whom It May Concern,Prescription Meditation,27,226573,True,0.432,0.971,8,-3.341,1,0.272,0.00123,3.81e-06,0.192,0.373,99.718,4,metalcore
4851,2oFIvl4pywbL7EBsgBHdhx,Every Time I Die,The Big Dirty,Buffalo Gals,27,207306,False,0.212,0.986,8,-4.466,1,0.2,0.000142,5.15e-06,0.489,0.505,87.891,4,metalcore
4852,0CrJVibIdsL6mqmYI9R9hc,Bring Me The Horizon,Sempiternal (Expanded Edition),Seen It All Before,53,247413,False,0.398,0.948,1,-3.981,1,0.102,0.000214,0.0248,0.248,0.176,135.068,4,metalcore
4853,1fUacP7XP697l6ry01oO4d,Bring Me The Horizon,Sempiternal (Expanded Edition),Antivist,56,193640,True,0.494,1.0,7,-2.28,1,0.176,2.01e-05,0.0,0.127,0.283,136.995,4,metalcore
4854,6yXwzAdml0MyRURctW038w,Bring Me The Horizon,There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret,It Never Ends,51,274133,True,0.394,0.949,0,-5.443,0,0.0907,9.87e-05,0.00026,0.38,0.136,105.048,4,metalcore
4855,50mHTNxev0bSYQhuAASe17,As I Lay Dying,The Powerless Rise,Parallels,49,297426,False,0.282,0.97,7,-4.086,1,0.18,6.35e-06,0.358,0.385,0.0391,200.005,4,metalcore
4856,3WRTADbL0criwvX6IQFex2,All That Remains,The Fall Of Ideals,Six,57,202440,False,0.241,1.0,2,-3.476,0,0.0852,0.000103,0.00657,0.0994,0.195,97.015,4,metalcore
4857,6yHx2dNnWb1fEChGoulEVc,Bullet For My Valentine,Venom (Deluxe Edition),No Way Out,51,233933,False,0.441,0.994,5,-4.138,1,0.114,1.51e-05,9.68e-06,0.368,0.19,140.053,4,metalcore
4858,2vH5Fy44mcCDUrUk0XbvfH,All That Remains,The Fall Of Ideals,This Calling,58,218533,False,0.543,0.988,2,-2.672,0,0.0906,1.08e-05,0.000855,0.317,0.245,108.058,4,metalcore
4859,5obeSir74lcMTrdsLh7d7p,Dead by April,Incomparable (Mystery Version),Mystery,45,177786,False,0.513,0.977,1,-4.288,0,0.0541,0.000269,0.0,0.103,0.437,92.534,4,metalcore
4860,6skRokbpxb1OFXqxzpEQVi,Bullet For My Valentine,Scream Aim Fire,Hearts Burst into Fire,45,297946,True,0.24,0.968,0,-3.669,2,0.109,0.000996,0.000106,0.119,0.119,89.686,4,metalcore
4861,0gS5SDdFwpS0bgmfmlLdJl,From First To Last,"Punk-O-Rama, Vol. 10",Failure By Designer Jeans,27,183293,False,0.423,0.909,4,-4.586,0,0.0781,0.000604,0.0,0.233,0.337,100.014,4,metalcore
4862,3EC4B8QG0trMZFHBbiDKVN,Oceans Ate Alaska,Hikari,Hansha,51,218466,True,0.517,0.846,7,-4.616,1,0.0515,0.00143,1.01e-05,0.437,0.293,130.013,4,metalcore
4863,7gDvwGORGBR48kpSXbvK6o,Dead by April,Dead by April,Carry Me,37,228746,False,0.347,0.821,7,-4.925,1,0.0411,0.00344,0.0,0.391,0.257,75.022,4,metalcore
4864,7kmrqM46LuMVbDjYyKIum8,Bullet For My Valentine,Temper Temper (Deluxe Version),P.O.W.,46,233733,False,0.317,0.931,4,-4.808,1,0.149,0.000298,0.00176,0.502,0.232,130.73,4,metalcore
4865,42lC6bnDdAjRqZtsFe1tmg,Killswitch Engage,As Daylight Dies (Special Edition),The Arms of Sorrow,53,224120,False,0.499,0.963,5,-2.729,0,0.0578,6.53e-05,0.000507,0.608,0.16,123.981,4,metalcore
4866,2zy79BntQ1kumEUeqM5O84,As I Lay Dying,An Ocean Between Us,Nothing Left,56,223653,False,0.388,0.979,0,-4.389,1,0.176,6.34e-05,0.0567,0.663,0.0547,183.905,4,metalcore
4867,47IWLfIKOKhFnz1FUEUIkE,Underoath,They're Only Chasing Safety,A Boy Brushed Red Living In Black And White,62,268000,False,0.419,1.0,1,-3.604,3,0.106,0.00171,0.0,0.137,0.445,169.881,4,metalcore
4868,5Y6gse6fdyxs0lFFqyHYgz,Bullet For My Valentine,Fever,Pretty On The Outside,48,235626,False,0.449,0.939,4,-3.524,0,0.0778,2.91e-05,7.78e-05,0.625,0.19,101.671,3,metalcore
4869,6T38YYdc9GkLO07TRI3li2,I Prevail,Lifelines,Stuck In Your Head,59,215000,False,0.48,0.955,9,-3.702,1,0.0395,0.000298,0.0107,0.477,0.658,155.019,4,metalcore
4870,3HhaSocKwTptze7PySNZlW,A Day To Remember,Bad Vibrations (Deluxe Edition),Paranoia,62,200676,True,0.409,0.992,3,-2.803,0,0.108,4.82e-05,2.03e-06,0.1,0.344,149.859,4,metalcore
4871,4ytI4n1wSNn5M8ER6JVXa5,All That Remains,This Darkened Heart,Passion,26,222266,False,0.459,0.953,2,-4.259,0,0.047,3.06e-05,0.0129,0.352,0.564,97.033,4,metalcore
4872,3a42T6hM1K2goLTVXAAET9,Chiodos,Bone Palace Ballet: Grand Coda,"... And Then The Liver Screamed ""HELP!""",27,163960,False,0.414,0.979,2,-3.095,0,0.127,0.000226,0.0,0.263,0.435,179.998,4,metalcore
4873,1tWoGszhi84GsLHB7zIP6H,Dangerkids,blacklist_,Inside Out,52,189290,True,0.42,0.858,1,-5.732,0,0.0513,0.00059,0.0,0.217,0.51,155.013,4,metalcore
4874,0P5D7ji9AJi85bEdQhq50a,Trivium,Ascendancy (Special Edition),Master of Puppets,51,489960,False,0.577,0.959,1,-4.29,1,0.0915,8.68e-05,0.000615,0.154,0.396,111.003,4,metalcore
4875,6zfxYPI1XhTM0seRjhnaaE,Every Time I Die,The Big Dirty,Rendez-Voodoo,26,194800,False,0.478,0.958,6,-4.904,0,0.0783,0.000764,2e-06,0.244,0.38,128.35,4,metalcore
4876,1A82o7j36d0Ga3WMfbfb0Y,King 810,La Petite Mort or a Conversation with God,A Conversation with God,26,272813,False,0.488,0.933,4,-7.433,0,0.125,0.107,1.39e-05,0.12,0.28,119.906,4,metalcore
4877,0aki6d3s4cBASsg73rwdBv,Stick To Your Guns,Comes From the Heart,We're What Seperates the Heart From the Heartless,25,156120,False,0.281,0.934,7,-4.652,1,0.371,0.00571,0.000392,0.602,0.0962,194.75,4,metalcore
4878,2TB3yZgVmXKZvmPWcCUr2H,Bring Me The Horizon,Drown (Live from Maida Vale),Drown - Live from Maida Vale,45,225706,False,0.363,0.545,2,-5.775,1,0.0283,0.317,1.09e-05,0.292,0.332,143.155,4,metalcore
4879,3VYxHOaZ8ed1enSdu9lY5J,Bad Omens,Bad Omens,Glass Houses,55,240898,True,0.483,0.971,6,-3.191,1,0.158,8.83e-05,0.0,0.218,0.167,115.001,4,metalcore
4880,2K31HIB2xqiFz2nlqiz9o2,A Skylit Drive,Rise (Deluxe Version),Crazy,26,179032,False,0.501,0.945,11,-2.307,0,0.0712,0.000391,0.0,0.211,0.538,124.052,4,metalcore
4881,3uY3sA5fwowXZBm0zsWAyy,Vanna,Void,Digging,24,250200,False,0.308,0.981,0,-3.476,1,0.363,0.00304,0.0,0.131,0.0758,150.27,4,metalcore
4882,1Fu9o08qEKVEwzU8siVcig,Escape the Fate,Dying Is Your Latest Fashion,Situations,64,187880,False,0.503,0.881,0,-4.502,1,0.0827,0.0261,0.0,0.482,0.597,101.038,4,metalcore
4883,1wjj7LDz8ZCU6HOldxvd6Q,Smile on the Sinner,Lazarus,Juggernaut,25,185142,False,0.58,0.876,0,-3.393,1,0.123,0.00078,0.000624,0.0861,0.293,140.032,4,metalcore
4884,1SH5MqcOHv9LOavHb84jSQ,Counterparts,The Current Will Carry Us,Optimist,25,158720,False,0.305,0.902,0,-6.227,1,0.096,3.74e-05,0.0119,0.185,0.248,112.623,4,metalcore
4885,2Ps4FrDiR6JcJfSZbXAPBz,Killswitch Engage,Alive or Just Breathing (Topshelf Edition),My Last Serenade,53,253760,False,0.441,0.943,3,-4.996,1,0.138,0.000506,0.0397,0.122,0.142,177.971,4,metalcore
4886,6hyZ2kv78sdcZj8Gc4KUWt,King 810,La Petite Mort or a Conversation with God,Me & Maxine,25,282386,False,0.33,0.59,11,-8.987,0,0.0467,0.0428,0.379,0.16,0.232,174.587,3,metalcore
4887,2HeMAm77KsRX600I30XTFw,Stick To Your Guns,Diamond,Build Upon The Sand,25,164146,False,0.249,0.981,7,-3.664,0,0.13,1.46e-05,8.04e-05,0.31,0.192,111.719,4,metalcore
4888,0MgEBT3Qfwz2eRWeNMfyZo,Stick To Your Guns,Diamond,Life In A Box,25,88613,False,0.387,0.94,7,-3.74,1,0.136,7.3e-05,0.00958,0.515,0.564,169.812,3,metalcore
4889,6ZsHMMgl4DIx8yYRdo98OG,Level,All In,Get In There (feat. Level),25,243000,True,0.658,0.612,1,-6.204,1,0.155,0.000263,0.0,0.512,0.407,80.016,4,metalcore
4890,2KWc5DKUCdoIMVIgivR1bb,Our Last Night,Black Beatles (Rock),Black Beatles - Rock,45,241773,False,0.545,0.905,11,-5.001,0,0.0441,0.000348,0.00652,0.263,0.545,146.039,4,metalcore
4891,7hH4dSp71EOv3XS57e8CYu,Our Last Night,Shape of You (Rock),Shape of You - Rock,48,241000,False,0.554,0.959,1,-4.786,1,0.0403,0.000142,0.000504,0.286,0.349,96.005,4,metalcore
4892,21ziKIfApUwqwFq48nnTYs,Dead by April,Incomparable (Mystery Version),Within My Heart,40,205253,False,0.42,0.983,8,-3.921,1,0.0793,0.000238,4.89e-06,0.345,0.661,180.056,4,metalcore
4893,6FethwCHTTuUQG8ooIEwa6,Get Scared,Cheap Tricks and Theatrics B-Sides,We Wont Give Up,25,240249,False,0.39,0.708,0,-8.577,0,0.0357,0.0062,0.0,0.106,0.258,77.482,4,metalcore
4894,2g49A3vhp0PX9jIVBCKLmy,Vanna,A New Hope,Into Hell's Mouth We March,24,183586,False,0.28,0.98,11,-4.232,0,0.285,0.000474,0.0,0.0857,0.348,181.708,4,metalcore
4895,0aLrHZKT7pcszo0e5SiMIG,Our Last Night,HUMBLE.,HUMBLE.,52,195566,True,0.539,0.903,2,-6.038,1,0.0389,9.81e-05,0.176,0.149,0.445,150.028,4,metalcore
4896,1wp1aHirvZihTdrtdFuFv0,Our Last Night,1-800-273-8255,1-800-273-8255,51,235250,False,0.593,0.799,4,-6.098,0,0.0317,0.00335,0.0157,0.125,0.355,99.975,4,metalcore
4897,6dLXK2ppW3GiNEHN2vcMWl,Killswitch Engage,The End of Heartache (Special Edition),Rose of Sharyn,51,216306,False,0.469,1.0,8,-4.399,1,0.0628,5.59e-05,0.0168,0.294,0.413,90.994,4,metalcore
4898,0jEqhhJTqhBYMKUnyAC28y,Bring Me The Horizon,Sempiternal (Expanded Edition),Crooked Young,53,214946,True,0.428,0.986,0,-1.759,0,0.151,0.00124,6.41e-05,0.515,0.25,138.038,4,metalcore
4899,26dIIcqM4lSVjG3ue8dJkp,Chiodos,Illuminaudio,Modern Wolf Hair,26,229106,False,0.303,0.879,2,-3.395,1,0.076,0.0253,0.000187,0.659,0.142,91.082,4,metalcore
4900,6156ZPGcezId0Bmw7x7c7K,Trivium,The Sin and the Sentence,The Sin and the Sentence,54,349869,True,0.517,0.97,1,-3.992,1,0.0767,0.000386,0.00026,0.0413,0.476,100.036,4,metalcore
4901,5SrbYHN89Ay0EFCiyqyB4a,Chiodos,Bone Palace Ballet: Grand Coda,Smitten For The Mitten,26,195293,False,0.483,0.968,5,-3.167,1,0.111,0.0163,0.0,0.331,0.195,93.988,4,metalcore
4902,4P2OiHcrk7j10MHFiVK3N3,Volumes,No Sleep,Erased,48,202493,False,0.397,0.907,3,-5.612,0,0.0605,0.00037,0.00193,0.058,0.367,99.487,4,metalcore
4903,4NHuyxiG4Cl2wfqWIzT1hL,The Amity Affliction,This Could Be Heartbreak,All Fucked Up,56,229760,True,0.511,0.876,11,-4.287,0,0.0337,0.0338,0.0,0.645,0.291,142.056,4,metalcore
4904,77WO0JSWRfhu0ek3Zp2amk,Our Last Night,Age Of Ignorance (Deluxe Edition),Skyfall,47,249411,False,0.356,0.925,4,-2.193,1,0.077,0.00755,0.0,0.105,0.323,76.543,4,metalcore
4905,44zQmgpr8TnYChiWHmGyYO,Bullet For My Valentine,Venom (Deluxe Edition),Worthless,47,198106,False,0.29,0.977,0,-3.209,0,0.0846,0.000111,0.0,0.32,0.487,182.241,3,metalcore
4906,3I0sLAfseLWFkRtGKxmrCc,Bring Me The Horizon;Lights,There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret,Crucify Me (feat. Lights),47,379520,True,0.345,0.898,8,-6.145,1,0.143,0.000507,0.00447,0.106,0.0456,102.463,4,metalcore
4907,313yF0VXTCmFFoYEJF7nBQ,Underoath,Define The Great Line,Writing On The Walls,60,242413,False,0.358,0.959,2,-3.139,1,0.0874,0.00364,0.000237,0.356,0.171,91.938,4,metalcore
4908,0I7a5s9fuXFXgYepRI4Uj6,We Came As Romans,To Plant a Seed,Beliefs,24,246506,False,0.228,0.96,9,-3.813,0,0.101,0.00196,1.25e-05,0.36,0.229,143.535,4,metalcore
4909,16UK0laJ1pGf3va3kUPqZf,Chiodos,Bone Palace Ballet: Grand Coda,"We Swam From Albatross, The Day We Lost Kailey Cost",26,271800,False,0.388,0.924,2,-5.001,0,0.101,1.83e-05,0.0144,0.086,0.0722,156.001,4,metalcore
4910,2iK4KaT6SSGcHtiBf4G16a,King 810,La Petite Mort or a Conversation with God,Wolves Run Together,25,394986,False,0.587,0.576,9,-10.303,1,0.108,0.278,0.295,0.323,0.319,119.854,4,metalcore
4911,5NSdMmd2LnvgDcpLiKeKeD,Falling In Reverse,Fashionably Late (Deluxe Edition),Bad Girls Club,61,221730,True,0.533,0.924,2,-2.697,1,0.154,0.0139,0.0,0.487,0.756,174.002,4,metalcore
4912,7petzbAJP403GAY6F3Zfbx,Motionless In White,Graveyard Shift,Soft,59,210000,True,0.488,0.967,1,-1.825,1,0.103,4.63e-06,0.00018,0.494,0.331,94.99,4,metalcore
4913,46QdfDL0LnGlHLKmREiXP5,I Prevail,Lifelines,RISE,54,194626,False,0.457,0.97,10,-4.214,0,0.057,3.37e-05,0.00204,0.189,0.731,163.959,4,metalcore
4914,2ej9bX4Bc2vVryUKD5ex7m,A Feast for Kings,Hell on Earth,React / Regret,23,289043,False,0.494,0.99,1,-3.94,1,0.125,0.000583,0.0255,0.0912,0.211,115.005,4,metalcore
4915,6Ampu27DQCqG7e2pPWwFKc,"Oh, Sleeper",Son Of The Morning,A Banquet For Traitors,23,193200,False,0.431,0.995,7,-0.607,0,0.17,0.00104,0.000848,0.335,0.199,80.172,4,metalcore
4916,76lT30VRv09h5MQp5snmsb,Boris Brejcha,Lost Memory,Lost Memory,53,462719,False,0.876,0.459,11,-11.52,1,0.0756,0.0146,0.91,0.111,0.137,124.999,3,minimal-techno
4917,1IbNYr8ByXsgwGbmOxLBXP,Solomun,Friends,Friends,52,547244,False,0.82,0.505,8,-9.832,1,0.0356,0.0068,0.591,0.128,0.555,119.992,4,minimal-techno
4918,2vfSCFvMbpf4hwxt22Wx7b,Amelie Lens,"A-Sides, Vol. 6",In Silence,51,393740,False,0.736,0.845,1,-12.017,1,0.0377,0.00548,0.901,0.111,0.198,128.009,4,minimal-techno
4919,5453frA2hsBPjGRVDHm1PJ,Solomun,Black Label #36,Somebody's Story,50,548640,False,0.71,0.654,3,-12.174,0,0.0398,0.0396,0.811,0.107,0.579,123.998,4,minimal-techno
4920,2pOaeeEj3eSRMMLlftPNHX,Kollektiv Turmstrasse;DAVID AUGUST,Diynamic Revisited (By David August),Last Day - David August Revision,50,404818,False,0.674,0.496,10,-14.709,0,0.0357,0.281,0.929,0.11,0.398,112.011,4,minimal-techno
4921,1Ou1g6tCGdwp2SFnNyfZXw,Marc Romboy;Stephan Bodzin;Adriatique,Atlas (Remixes),Atlas - Adriatique Remix,47,377738,False,0.767,0.688,6,-9.108,0,0.0496,0.00177,0.875,0.0644,0.036,124.002,4,minimal-techno
4922,2uTPHrN8zqYnHUb6Wuz1FC,Worakls,Salzburg,Salzburg,55,436150,False,0.847,0.346,7,-11.243,1,0.0936,0.00339,0.918,0.0704,0.404,126.009,4,minimal-techno
4923,0V2GX0aukyZMt6nSMxfOJk,Oliver Koletzki;Fran,Großstadtmärchen,Hypnotized,56,340560,False,0.764,0.381,7,-11.845,1,0.0535,0.0458,0.714,0.18,0.298,122.988,4,minimal-techno
4924,7hofL9YADeFqnsFdDrxdbs,NTO,Time,Time,50,364019,False,0.822,0.508,4,-10.424,0,0.0952,0.168,0.827,0.113,0.131,125.004,4,minimal-techno
4925,60OOnXwxebQ4nysceVgQZX,Agoria,Up All Night,Up All Night - Radio Edit,55,182787,False,0.562,0.719,11,-8.338,0,0.0328,0.0603,0.745,0.0944,0.226,121.009,4,minimal-techno
4926,50MkrUXSXsS1Q1bn95XQcm,Pan-Pot;Stephan Bodzin,The Other Remixes,Sleepless - Stephan Bodzin Remix,48,540000,False,0.742,0.662,2,-8.149,1,0.0462,0.00022,0.811,0.0869,0.0845,119.991,4,minimal-techno
4927,7pgFHs8K5OgB9PGDY3sysE,Paul Kalkbrenner,7,Feed Your Head,60,346240,False,0.793,0.339,5,-14.317,1,0.0555,0.166,0.809,0.11,0.266,125.993,4,minimal-techno
4928,6170lJSBtiM5trzOtHtdD2,Weval,Easier,Gimme Some,51,308741,False,0.632,0.714,6,-13.228,1,0.0411,0.0456,0.651,0.132,0.0641,99.988,4,minimal-techno
4929,4HadYIhNfy7evMUI5W6wEc,Joachim Pastor,Reykjavik,Reykjavik,51,456762,False,0.766,0.347,1,-12.763,0,0.053,0.0369,0.85,0.0987,0.297,122.019,4,minimal-techno
4930,4Ei691AKbjiGscPcMUdA4s,Fritz Kalkbrenner,Here Today Gone Tomorrow,Facing the Sun,55,313084,False,0.678,0.552,6,-12.34,1,0.0848,0.0061,0.000773,0.0977,0.421,103.994,4,minimal-techno
4931,6BA2JM59JObFjHNvLK2KOg,Boris Brejcha,Feuerfalter Special Edition,Purple Noise,50,539520,False,0.88,0.477,0,-10.947,1,0.0732,0.00143,0.627,0.0922,0.209,125.017,4,minimal-techno
4932,6ZyEZpsnv8mwiMEeNRK2oq,Boris Brejcha,Feuerfalter Special Edition,Dark Planet,45,512640,False,0.844,0.52,7,-9.748,1,0.0518,0.00139,0.747,0.0941,0.197,124.993,3,minimal-techno
4933,74ErPSzxOFm2aVJFvLPovB,Oliver Huntemann,Paranoia,Tranquilizer,38,438866,False,0.622,0.545,9,-9.828,1,0.0447,0.0122,0.933,0.119,0.211,127.006,4,minimal-techno
4934,4gagfSo6yKtWXDicu2oIcr,Popof,Brain On the Side,Do You Want Me,48,273293,False,0.781,0.528,7,-13.271,1,0.0425,0.169,0.84,0.113,0.267,129.978,4,minimal-techno
4935,4wZ7ZLN0dtrNHs7S4yF5Lv,Dubfire;Oliver Huntemann;Julian Jeweil,Retrospectivo 2008 - 2016,Fuego - Julian Jeweil Remix,45,392409,False,0.803,0.852,1,-7.911,0,0.0493,9.02e-05,0.901,0.0712,0.103,124.981,4,minimal-techno
4936,3PpMfZDmJRjsiUCUwYPFqT,Worakls;Boris Brejcha,"Hungry Music Remix, Vol. 1",Toi - Boris Brejcha Remix,39,468480,False,0.822,0.429,2,-11.657,1,0.0835,0.00331,0.601,0.0874,0.165,124.992,4,minimal-techno
4937,7MiYNyj5si5yiWyeSkgzqB,Joachim Pastor;Worakls,"Hungry Music Remix, Vol. 1",Joda - Worakls Remix,50,338086,False,0.757,0.678,3,-11.225,0,0.0323,0.0399,0.849,0.129,0.13,115.01,4,minimal-techno
4938,031AIGrfnhZYJxegTuYw9W,Solomun,Kackvogel,Kackvogel - Original Mix,46,448005,False,0.875,0.745,7,-10.156,1,0.0466,0.208,0.449,0.0749,0.365,117.995,4,minimal-techno
4939,239SrBPZi0xs1OQZmedr6q,Oliver Koletzki,The Arc of Tension,A Tribe Called Kotori,47,370453,False,0.627,0.496,5,-11.866,0,0.0396,0.71,0.831,0.343,0.0801,95.0,4,minimal-techno
4940,5SB73InpxuEQ20qEWhOQFV,Format:B,Chunky,Chunky,55,158114,False,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,minimal-techno
4941,5PRdzrncmga9ieUFVrlE41,Pional,When Love Hurts,Of My Mind,49,252598,False,0.717,0.486,4,-11.511,0,0.0473,0.284,0.536,0.348,0.423,121.05,4,minimal-techno
4942,2rfJqaiKKH2VFzj61oscaa,Niconé;Sascha Braemer;Narra,Romantic Thrills,Caje (Album Edit) - Orginal Version,53,439565,False,0.708,0.735,10,-9.656,0,0.0604,0.0163,0.61,0.0993,0.72,122.959,4,minimal-techno
4943,1fhcMMxjn3Gvin19Akf3Ig,Joachim Pastor,Eternity,Eternity,46,380322,False,0.8,0.699,7,-8.639,1,0.0353,0.0714,0.902,0.0927,0.282,123.997,4,minimal-techno
4944,4FpawvuBz4HxTz7UqR4ter,Kollektiv Turmstrasse,Sorry I Am Late (Extended),Sorry I Am Late - Extended,51,489714,True,0.851,0.535,6,-12.51,1,0.0688,0.0214,0.734,0.0662,0.353,122.016,4,minimal-techno
4945,2VnlJCQMphFJUyYR5p7da2,Paul Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),Azure,55,364059,False,0.73,0.504,4,-13.915,1,0.0477,0.124,0.882,0.107,0.0936,122.013,4,minimal-techno
4946,2p6LQRALG9o3qKq8gOWX9f,Paul Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),Aaron,59,353813,False,0.723,0.387,5,-12.039,0,0.279,0.0755,0.861,0.0818,0.133,111.98,4,minimal-techno
